Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,938.78463,624.31710,314.46752,250.00000,373,373,0,0,0.00000,0.00000,0.00000,250.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,938.78463,624.31710,314.46752,0.00000,373,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,940.75843,624.31710,316.44133,1000.00000,374,1,0,0,57.00000,0.00000,0.00000,0.00000,10,,0,0,0,1000.00000,,57,3,120,360
2022-01-04,940.75843,624.31710,316.44133,1000.00000,374,0,0,0,63.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-05,940.75843,624.31710,316.44133,1000.00000,374,0,0,0,62.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-06,943.43982,626.99849,316.44133,500.00000,375,1,0,0,31.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,31,1,30,120
2022-01-07,943.43982,626.99849,316.44133,0.00000,375,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,943.43982,626.99849,316.44133,0.00000,375,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,945.89776,629.45643,316.44133,0.00000,375,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,945.89776,629.45643,316.44133,0.00000,375,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
