Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,39731.086186219174,3217.1679396438353,36513.91824657534,47690.80274599995,7512.24450199999,42681.6,35070.53533,916.423646,32019.84,150.1150684931507,54792.0,0.0,0.0
P_aircraft,1,41041.08694361644,6712.733628547946,34328.353315068496,45593.13318599998,15813.861062,41942.015999999996,36257.073134,526.64116,27388.8,136.96438356164384,49992.0,0.0,0.0
P_aircraft,2,40073.677104219176,3836.191515178082,36237.4855890411,47011.087238,6981.93099,41513.471999999994,34100.584886,491.75778,30872.448,146.82739726027398,53592.0,0.0,0.0
P_aircraft,3,51759.61786608218,4478.176551013699,47281.441315068485,54826.048698,7306.56842,49420.799999999996,47511.614262,791.45354,43365.888,151.2109589041096,55192.0,0.0,0.0
P_aircraft,4,37711.42070706849,5935.867830356165,31775.552876712332,46179.10984799994,12759.589847999963,33239.808,33647.136876,1408.77522,29994.624,133.6767123287671,48792.0,0.0,0.0
P_drone,0,39706.959695698635,3193.041449123288,36513.91824657534,47531.53892599996,7369.853725999998,42681.6,35054.38138,876.6852359999999,32019.84,147.1013698630137,53692.0,0.0,0.0
P_drone,1,41041.08694361644,6712.733628547946,34328.353315068496,45593.13318599998,15813.861062,41942.015999999996,36257.073134,526.64116,27388.8,132.85479452054796,48492.0,0.0,0.0
P_drone,2,40068.825663890406,3831.340074849315,36237.4855890411,47225.75016399999,6981.93099,41513.471999999994,34083.390022,495.279178,30872.448,143.26575342465753,52292.0,0.0,0.0
P_drone,3,51780.46050528767,4499.019190219177,47281.441315068485,54850.720994,7315.26796,49420.799999999996,47542.009068,810.26777,43365.888,138.88219178082193,50692.0,0.0,0.0
P_drone,4,37697.81141578082,5922.2585390684935,31775.552876712332,46260.13893799994,12863.932449999957,33239.808,33627.939986,1397.93637,29994.624,130.66301369863012,47692.0,0.0,0.0
P_none,0,43344.35764808219,6830.439401506849,36513.91824657534,49816.22741,7948.862427999999,42681.6,38672.072698,6090.30886,32019.84,0.0,0.0,0.0,0.0
P_none,1,44121.39308778082,9793.039772712329,34328.353315068496,48355.141558,16937.619272,41942.015999999996,38782.714420000004,6184.858212,27388.8,0.0,0.0,0.0,0.0
P_none,2,43255.94987131506,7018.464282273973,36237.4855890411,48296.777674,7623.101346,41513.471999999994,37514.061454,6199.652484,30872.448,0.0,0.0,0.0,0.0
P_none,3,55530.86561049315,8249.424295424657,47281.441315068485,58925.029746,9777.95398,49420.799999999996,50492.896442,7125.183854,43365.888,0.0,0.0,0.0,0.0
P_none,4,42227.57878553424,10452.025908821919,31775.552876712332,48601.965192,16078.190744,33239.808,39083.048874,8587.038358,29994.624,0.0,0.0,0.0,0.0
P_OGI,0,40828.53716827397,4314.6189216986295,36513.91824657534,46336.413155999995,7324.576554,42681.6,36229.843572,2360.108036,32019.84,136.56986301369864,49848.0,0.0,0.0
P_OGI,1,41172.518189424656,6844.164874356165,34328.353315068496,44625.623333999996,15841.225172,41942.015999999996,36332.33562,1000.60862,27388.8,129.9945205479452,47448.0,0.0,0.0
P_OGI,2,40168.04004482191,3930.554455780822,36237.4855890411,47010.611979999994,6980.73878,41513.471999999994,34127.60538,764.61355,30872.448,138.21369863013697,50448.0,0.0,0.0
P_OGI,3,52257.61035115067,4976.169036082191,47281.441315068485,55237.504107999994,7426.77614,49420.799999999996,48014.88665,1934.92809,43365.888,134.92602739726027,49248.0,0.0,0.0
P_OGI,4,37846.72049391781,6071.1676172054795,31775.552876712332,42480.698211999996,10357.178212,33239.808,33960.942366,1518.7751180000002,29994.624,130.54246575342466,47648.0,0.0,0.0
P_stationary,0,37416.724787095896,902.8065405205479,36513.91824657534,49199.140924,7722.572968,42681.6,32264.42496,39.66151,32019.84,2406.109589041096,878230.0,5742.0,30.0
P_stationary,1,35684.453383726024,1356.1000686575344,34328.353315068496,46918.68258,7840.44928,41942.015999999996,28105.895356,83.557578,27388.8,2397.890410958904,875230.0,5742.0,30.0
P_stationary,2,37120.70522375342,883.2196347123288,36237.4855890411,48747.824676,7037.159883999999,41513.471999999994,31038.834572,51.25358,30872.448,2406.6575342465753,878430.0,5742.0,30.0
P_stationary,3,48215.27052312328,933.8292080547944,47281.441315068485,51395.12214,7205.403816,49420.799999999996,45854.889762,66.70288,43365.888,2394.6027397260273,874030.0,5742.0,30.0
P_stationary,4,33439.63805643836,1664.0851797260275,31775.552876712332,48134.961598,16086.66373,33239.808,30484.23133,30.70679,29994.624,2405.013698630137,877830.0,5742.0,30.0
P_truck,0,39688.53216460274,3174.6139180273967,36513.91824657534,47833.61818399996,7376.750653999995,42681.6,35019.07874,837.885376,32019.84,150.93698630136987,55092.0,0.0,0.0
P_truck,1,41067.18900079452,6738.835685726028,34328.353315068496,44895.08887399998,15819.069352,41942.015999999996,36289.099111999996,568.665838,27388.8,130.66301369863012,47692.0,0.0,0.0
P_truck,2,40059.214715095884,3821.729126054795,36237.4855890411,47174.29145399999,6981.93099,41513.471999999994,34063.62408,481.88653,30872.448,142.7178082191781,52092.0,0.0,0.0
P_truck,3,51792.715195397264,4511.2738803287675,47281.441315068485,54860.192729999995,7316.48698,49420.799999999996,47550.216838,821.68721,43365.888,138.88219178082193,50692.0,0.0,0.0
P_truck,4,37683.33940978083,5907.786533068493,31775.552876712332,45956.766285999955,12537.246285999969,33239.808,33609.0007,1375.83258,29994.624,133.4027397260274,48692.0,0.0,0.0
