Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone_mdl_high Deployment Cost ($),drone_mdl_high Sites flagged for Follow-Up,drone_mdl_high Leaks tagged for repair,drone_mdl_high Sites Visited,drone_mdl_high Travel Time (Minutes),drone_mdl_high Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,44457.36804,9741.84804,34715.52000,500.00000,383,386,0,2,0.00000,0.00000,400.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,44751.12804,9741.84804,35009.28000,500.00000,384,1,0,0,0.00000,0.00000,0.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,44216.75219,9794.99219,34421.76000,1000.00000,383,1,0,0,58.00000,0.00000,0.00000,0.00000,9,,0,0,0,1000.00000,,58,3,120,360
2022-01-04,44210.66248,9788.90248,34421.76000,1000.00000,381,0,0,2,52.00000,0.00000,400.00000,0.00000,1,,0,0,0,1000.00000,,52,3,120,360
2022-01-05,44213.14730,9791.38730,34421.76000,1000.00000,382,1,0,0,70.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-01-06,45083.68136,9797.92136,35285.76000,500.00000,386,4,0,0,22.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,22,1,30,120
2022-01-07,45083.68136,9797.92136,35285.76000,0.00000,386,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,45083.21405,9797.45405,35285.76000,0.00000,385,1,0,2,0.00000,0.00000,400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,44220.65802,9798.89802,34421.76000,0.00000,385,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,44220.65802,9798.89802,34421.76000,0.00000,385,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,44223.78013,9802.02013,34421.76000,0.00000,385,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,42582.18013,9802.02013,32780.16000,0.00000,384,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,41717.68471,9801.52471,31916.16000,0.00000,382,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,41721.15961,9804.99961,31916.16000,0.00000,383,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
