Emissions ID,Site ID,Equipment,Component,Status,Days Active,Days Emitting,Estimated Days Active,Date Began,Date Repaired or Expired,Theoretical End Date,Mitigated Emissions (Kg Methane),"""True"" Volume Emitted (Kg Methane)","""Estimated"" Volume Emitted (Kg Methane)","""True"" Rate (g/s)","""Measured"" Rate (g/s)",Initially Detected By,Initially Detected Date,Tagged,Tagged By,Recorded,Recorded By,Repairable
0000000000,ABBT0128628,CatalyticHeater,CatadyneHeater_0,repaired,198,198,121,2022-03-04,2022-09-18,2023-03-04,100.42997151990716,191.20321500905405,,0.011176768554120722,0.011176768554120722,OGI_FU,2022-09-02,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,FlareKnockOutDrum,Connector_7,repaired,139,139,121,2021-12-19,2022-05-20,2022-12-19,732.759466960743,478.1857554344755,,0.03981695938536466,0.03981695938536466,OGI_FU,2022-05-04,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,FlareKnockOutDrum,Connector_27,repaired,283,283,0,2021-10-11,2022-10-11,2022-10-11,0.0,43.27712867265685,,0.0017699388444189588,,,,True,natural,N/A,N/A,True
0000000000,ABBT0128628,FlareKnockOutDrum,Connector_28,active,41,41,0,2022-11-21,,2023-11-21,0.0,0.3993925021398674,,0.00011274630254625885,,,,False,,N/A,N/A,True
0000000000,ABBT0128628,FlareKnockOutDrum,Connector_31,active,6,6,0,2022-12-26,,2023-12-26,0.0,41.007861074468615,,0.07910467028253976,,,,False,,N/A,N/A,True
0000000000,ABBT0128628,FlareKnockOutDrum,Connector_36,active,270,270,0,2022-04-06,,2023-04-06,0.0,117.15776850312952,,0.005022195151883124,,,,False,,N/A,N/A,True
0000000000,ABBT0128628,GasBoot,Connector_4,repaired,18,18,2,2021-06-14,2022-01-19,2022-06-14,10579.03629195122,1304.2647483227531,,0.8386476005161735,0.8386476005161735,OGI_FU,2022-01-03,True,OGI_FU,N/A,N/A,True
0000000001,ABBT0128628,GasBoot,Connector_4,repaired,202,202,121,2022-02-28,2022-09-18,2023-02-28,298.92832476958165,580.6107846486105,,0.03326748628578855,0.03326748628578855,OGI_FU,2022-09-02,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,GasBoot,Valve_2,repaired,25,25,121,2022-04-25,2022-05-20,2023-04-25,814.360367376029,90.48448526400324,,0.04189096540000149,0.04189096540000149,OGI_FU,2022-05-04,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,GasBoot,Valve_3,repaired,63,63,121,2022-03-18,2022-05-20,2023-03-18,531.5435231087479,148.8321864704494,,0.02734277382246645,0.02734277382246645,OGI_FU,2022-05-04,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,GasPipelineHeader,Connector_2,repaired,18,18,2,2021-07-08,2022-01-19,2022-07-08,22317.99637088165,2363.0819686815867,,1.5194714304794152,1.5194714304794152,OGI_FU,2022-01-03,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,GasPipelineHeader,Connector_13,repaired,242,242,121,2022-01-19,2022-09-18,2023-01-19,60.46451190329527,140.69626808266784,,0.006729045573283393,0.006729045573283393,OGI_FU,2022-09-02,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,GasPipelineHeader,Connector_39,active,12,12,0,2022-12-20,,2023-12-20,0.0,15.125049333981536,,0.014588203447127253,,,,False,,N/A,N/A,True
0000000000,ABBT0128628,GasPipelineHeader,Connector_42,repaired,182,182,0,2021-07-02,2022-07-02,2022-07-02,0.0,57.838233069989286,,0.0036781538124484436,,,,True,natural,N/A,N/A,True
0000000000,ABBT0128628,GasPipelineHeader,Connector_45,repaired,42,42,121,2022-04-08,2022-05-20,2023-04-08,762.9746892841177,142.42194199970197,,0.039247669201857904,0.039247669201857904,OGI_FU,2022-05-04,True,OGI_FU,N/A,N/A,True
0000000000,ABBT0128628,Incinerator,Connector_35,repaired,118,118,121,2022-01-22,2022-05-20,2023-01-22,3273.917065029093,1716.9876163263689,,0.16841137165787515,0.16841137165787515,OGI_FU,2022-05-04,True,OGI_FU,N/A,N/A,True
