Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,912.11969,565.99686,346.12283,6030.00000,356,358,0,2,0.00000,0.00000,400.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,915.91832,569.79549,346.12283,30.00000,357,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,921.95145,575.82862,346.12283,30.00000,358,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,923.92525,575.82862,348.09663,30.00000,359,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,926.60664,578.51001,348.09663,30.00000,360,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,926.60664,578.51001,348.09663,30.00000,360,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,916.14177,570.46584,345.67593,30.00000,358,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,910.10864,564.43271,345.67593,30.00000,356,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,912.56659,566.89065,345.67593,30.00000,356,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,912.11969,566.89065,345.22903,5542.00000,355,0,0,0,34.00000,0.00000,0.00000,30,10,,10,0,0,5512.00000,,34,3,120,360
2022-01-11,912.11969,566.89065,345.22903,5542.00000,355,0,0,0,32.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,32,3,120,360
2022-01-12,912.11969,566.89065,345.22903,5542.00000,355,1,0,1,37.00000,0.00000,200.00000,30,0,,10,0,0,5512.00000,,37,3,120,360
2022-01-13,910.36934,567.11410,343.25523,2786.00000,355,1,0,0,11.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,11,1,30,120
2022-01-14,909.92244,567.11410,342.80833,30.00000,354,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-15,900.98447,567.11410,333.87036,30.00000,353,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-16,899.01067,567.11410,331.89656,30.00000,352,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-17,899.01067,567.11410,331.89656,30.00000,352,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-18,890.07270,567.11410,322.95859,30.00000,351,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
