Emissions ID,Site ID,Equipment,Component,Status,Days Active,Days Emitting,Estimated Days Active,Date Began,Date Repaired or Expired,Theoretical End Date,Mitigated Emissions (Kg Methane),"""True"" Volume Emitted (Kg Methane)","""Estimated"" Volume Emitted (Kg Methane)","""True"" Rate (g/s)","""Measured"" Rate (g/s)",Initially Detected By,Initially Detected Date,Tagged,Tagged By,Recorded,Recorded By,Repairable
0000000000,ABBT0060675,CatalyticHeater,Connector_0,repaired,16,16,0,2021-08-30,2022-01-17,2022-08-30,50.5417197649768,3.5940778499539054,,0.0025998827039597117,0.014384760846797112,OGI,2022-01-01,True,OGI,N/A,N/A,True
0000000001,ABBT0060675,CatalyticHeater,Connector_0,repaired,16,16,0,2021-09-30,2022-01-17,2022-09-30,578.830543028332,36.17690893927075,,0.026169638989634512,0.014384760846797112,OGI,2022-01-01,True,OGI,N/A,N/A,True
0000000000,ABBT0060675,CatalyticHeater,Regulator_0,repaired,74,74,0,2021-03-16,2022-03-16,2022-03-16,0.0,58.34701726782568,,0.009125847295393156,,,,True,natural,N/A,N/A,True
0000000000,ABBT0060675,CatalyticHeater,Valve_0,repaired,346,346,0,2021-12-13,2022-12-13,2022-12-13,0.0,71.08013190707297,,0.0023777072597902273,,,,True,natural,N/A,N/A,True
0000000001,ABBT0060675,CatalyticHeater,CatadyneHeater_0,active,98,98,0,2022-09-25,,2023-09-25,0.0,2000.0381279593123,,0.23621009636707674,,,,False,,N/A,N/A,True
0000000000,ABBT0060675,CatalyticHeater,CatadyneHeater_0,repaired,300,300,0,2021-10-28,2022-10-28,2022-10-28,0.0,3463.4987566970385,,0.13362263721824993,,,,True,natural,N/A,N/A,True
0000000000,ABBT0060675,FlareKnockOutDrum,Connector_16,active,165,165,0,2022-07-20,,2023-07-20,0.0,5998.0610375132765,,0.42073941059997727,,,,False,,N/A,N/A,True
0000000000,ABBT0060675,FlareKnockOutDrum,Connector_18,repaired,194,194,0,2021-07-14,2022-07-14,2022-07-14,0.0,70.60365110692084,,0.004212226225832906,,,,True,natural,N/A,N/A,True
0000000000,ABBT0060675,FlareKnockOutDrum,Connector_22,repaired,126,126,0,2021-05-07,2022-05-07,2022-05-07,0.0,543.5893337831955,,0.04993288265939111,,,,True,natural,N/A,N/A,True
0000000000,ABBT0060675,FlareKnockOutDrum,Connector_28,repaired,73,73,121,2022-03-06,2022-05-18,2023-03-06,9168.44600390979,2948.4429880414746,,0.4674725691339222,0.4674725691339222,OGI,2022-05-02,True,OGI,N/A,N/A,True
0000000000,ABBT0060675,FlareKnockOutDrum,OpenEndedLine_0,repaired,34,34,121,2022-08-13,2022-09-16,2023-08-13,608.350103839009,195.13116538232362,,0.06642536947927682,0.06642536947927682,OGI,2022-08-31,True,OGI,N/A,N/A,True
0000000000,ABBT0060675,FlareKnockOutDrum,Valve_4,active,209,209,0,2022-06-06,,2023-06-06,0.0,30.194482732730638,,0.001672120477401794,,,,False,,N/A,N/A,True
0000000000,ABBT0060675,GasPipelineHeader,Connector_0,active,94,94,0,2022-09-29,,2023-09-29,0.0,135.54637192945702,,0.01668961435301628,,,,False,,N/A,N/A,True
0000000000,ABBT0060675,GasPipelineHeader,Connector_1,repaired,16,16,0,2021-12-25,2022-01-17,2022-12-25,131906.77112987882,6171.077011924155,,4.464031403301616,4.464031403301616,OGI,2022-01-01,True,OGI,N/A,N/A,True
0000000000,ABBT0060675,GasPipelineHeader,Connector_9,repaired,16,16,0,2021-05-04,2022-01-17,2022-05-04,187.8287816111776,28.086546782979823,,0.02031723580944721,0.02031723580944721,OGI,2022-01-01,True,OGI,N/A,N/A,True
0000000000,ABBT0060675,GasPipelineHeader,Connector_16,repaired,43,43,121,2022-08-04,2022-09-16,2023-08-04,93.94057584666977,38.10796944723396,,0.010257313051042733,0.010257313051042733,OGI,2022-08-31,True,OGI,N/A,N/A,True
