Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,45618.99768,14290.35768,31328.64000,6030.00000,365,369,0,3,0.00000,0.00000,600.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,45618.99768,14290.35768,31328.64000,30.00000,365,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,45609.17849,14280.53849,31328.64000,30.00000,363,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,45719.57808,14304.53808,31415.04000,30.00000,365,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,45712.10708,14297.06708,31415.04000,30.00000,365,3,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,44824.88733,14273.84733,30551.04000,30.00000,361,0,0,3,0.00000,0.00000,600.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,44824.88733,14273.84733,30551.04000,30.00000,361,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,45222.64922,14274.16922,30948.48000,30.00000,365,4,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,45222.80037,14274.32037,30948.48000,30.00000,366,1,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,44695.17854,14213.25854,30481.92000,5542.00000,367,3,0,1,69.00000,0.00000,200.00000,30,10,,10,0,0,5512.00000,,69,3,120,360
2022-01-11,44695.17854,14213.25854,30481.92000,5542.00000,367,0,0,0,62.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,62,3,120,360
2022-01-12,44593.23462,14214.99462,30378.24000,5542.00000,367,1,0,0,65.00000,0.00000,0.00000,30,0,,10,0,0,5512.00000,,65,3,120,360
2022-01-13,44595.25102,14217.01102,30378.24000,2786.00000,368,1,0,0,18.00000,0.00000,0.00000,30,0,,10,0,0,2756.00000,,18,1,30,120
2022-01-14,44594.54434,14216.30434,30378.24000,30.00000,367,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
