Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,47224.11693,8948.91693,38275.20000,2876.00000,358,361,0,2,43,0.00000,400.00000,2876.00000,,43,3,180,300
2022-01-02,47228.32365,8970.40365,38257.92000,2876.00000,360,3,0,0,72,0.00000,0.00000,2876.00000,,72,3,180,360
2022-01-03,47143.57182,8885.65182,38257.92000,2876.00000,360,1,0,1,44,0.00000,200.00000,2876.00000,,44,3,180,300
2022-01-04,46988.11469,9023.95469,37964.16000,2876.00000,358,1,0,2,67,0.00000,400.00000,2876.00000,,67,3,180,360
2022-01-05,46988.11469,9023.95469,37964.16000,0.00000,358,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,46988.11469,9023.95469,37964.16000,0.00000,358,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,46988.28167,9024.12167,37964.16000,0.00000,359,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,47036.25527,9072.09527,37964.16000,0.00000,362,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,47036.25527,9072.09527,37964.16000,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,47036.25527,9072.09527,37964.16000,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,47036.25527,9072.09527,37964.16000,0.00000,362,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,46846.17527,9072.09527,37774.08000,0.00000,360,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,46868.29732,9094.21732,37774.08000,0.00000,363,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,47685.37255,9047.29255,38638.08000,0.00000,363,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-15,47686.44296,9048.36296,38638.08000,0.00000,364,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,46367.73112,7729.65112,38638.08000,7600.00000,325,0,38,1,0,7600.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,41354.79053,3874.47053,37480.32000,12600.00000,260,0,63,0,0,12600.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,40131.80346,2651.48346,37480.32000,6600.00000,227,0,33,0,0,6600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,37872.83130,392.51130,37480.32000,11200.00000,172,1,56,0,0,11200.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,37786.43130,392.51130,37393.92000,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,37786.43130,392.51130,37393.92000,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,37702.22845,394.70845,37307.52000,0.00000,171,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,37712.16459,404.64459,37307.52000,0.00000,172,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,37915.52521,608.00521,37307.52000,0.00000,174,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,37811.84521,608.00521,37203.84000,0.00000,173,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,37509.44501,616.64501,36892.80000,0.00000,173,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,37215.56465,616.52465,36599.04000,0.00000,171,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-28,37215.56465,616.52465,36599.04000,0.00000,171,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,37217.90041,618.86041,36599.04000,0.00000,172,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,37202.35837,689.71837,36512.64000,0.00000,173,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,37202.35837,689.71837,36512.64000,0.00000,173,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,37240.11517,727.47517,36512.64000,0.00000,173,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-02,37241.77082,729.13082,36512.64000,0.00000,175,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,37160.16738,733.92738,36426.24000,0.00000,175,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
