Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1002.54214,692.91601,309.62612,2876.00000,370,373,0,1,26,0.00000,200.00000,2876.00000,,26,3,180,300
2022-01-02,1000.30764,690.23462,310.07302,2876.00000,370,1,0,1,32,0.00000,200.00000,2876.00000,,32,3,180,360
2022-01-03,1013.90080,692.91601,320.98479,2876.00000,373,3,0,0,26,0.00000,0.00000,2876.00000,,26,3,180,300
2022-01-04,1019.26359,698.27879,320.98479,2876.00000,375,2,0,0,38,0.00000,0.00000,2876.00000,,38,3,180,360
2022-01-05,1019.26359,698.27879,320.98479,0.00000,375,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1020.60428,699.61949,320.98479,0.00000,375,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,1020.60428,699.61949,320.98479,0.00000,375,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1016.58220,695.59740,320.98479,0.00000,376,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,1018.55600,695.59740,322.95859,0.00000,377,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1029.24432,695.37395,333.87036,0.00000,378,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,1027.49397,695.59740,331.89656,0.00000,378,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1028.16431,696.26775,331.89656,0.00000,380,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1027.90362,694.70361,333.20002,0.00000,379,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,1027.45672,694.25671,333.20002,0.00000,378,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-15,1027.23327,694.48016,332.75312,0.00000,378,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,934.27840,610.46325,323.81515,4600.00000,353,0,23,1,0,4600.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,836.85454,512.36905,324.48550,5400.00000,328,2,27,0,0,5400.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,763.33975,438.85426,324.48550,5000.00000,303,0,25,0,0,5000.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,624.80124,300.31574,324.48550,6800.00000,270,1,34,0,0,6800.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,635.52680,311.04131,324.48550,0.00000,271,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-21,635.52680,311.04131,324.48550,0.00000,271,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,635.52680,311.04131,324.48550,0.00000,271,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,637.09095,312.60545,324.48550,0.00000,272,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,647.07168,318.63858,328.43310,0.00000,275,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,642.37925,314.16959,328.20965,0.00000,273,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,642.37925,314.16959,328.20965,0.00000,273,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,634.11162,305.90197,328.20965,0.00000,272,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-28,629.67988,303.44403,326.23585,0.00000,271,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-29,627.70608,303.44403,324.26205,0.00000,270,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,643.08683,316.85099,326.23585,0.00000,271,3,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-31,643.08683,316.85099,326.23585,0.00000,271,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,644.42753,319.53238,324.89515,0.00000,270,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,644.42753,319.53238,324.89515,0.00000,270,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,647.10892,322.21377,324.89515,0.00000,271,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,647.10892,322.21377,324.89515,0.00000,271,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,647.10892,322.21377,324.89515,0.00000,271,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,649.79031,324.89516,324.89515,0.00000,272,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,652.24825,327.57655,324.67170,0.00000,272,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,663.19726,330.25794,332.93933,0.00000,274,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,663.19726,330.25794,332.93933,0.00000,274,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,654.03585,330.03449,324.00136,0.00000,272,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-11,662.97381,338.30211,324.67170,0.00000,274,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,665.65521,340.98350,324.67170,0.00000,275,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,666.77245,342.54764,324.22481,0.00000,275,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-14,672.76834,347.01663,325.75171,0.00000,275,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-15,675.44973,349.69802,325.75171,0.00000,276,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,676.12008,349.69802,326.42206,0.00000,277,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,669.19315,342.99454,326.19861,0.00000,276,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-18,669.19315,342.99454,326.19861,0.00000,276,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,669.19315,342.99454,326.19861,0.00000,276,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,662.93657,336.73797,326.19861,0.00000,278,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,675.22628,340.08970,335.13658,0.00000,279,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-22,675.22628,340.53660,334.68968,0.00000,279,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,675.22628,340.53660,334.68968,0.00000,279,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,675.22628,340.53660,334.68968,0.00000,279,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,677.90767,343.21799,334.68968,0.00000,280,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,677.90767,343.21799,334.68968,0.00000,280,2,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-27,684.83460,349.25112,335.58347,0.00000,283,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-28,690.42083,354.16700,336.25382,0.00000,286,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-01,701.36984,356.84839,344.52144,0.00000,288,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-02,701.36984,357.29529,344.07454,0.00000,288,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-03,692.87877,357.07184,335.80692,0.00000,286,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-04,701.14639,357.07184,344.07454,0.00000,286,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-05,701.36984,357.29529,344.07454,0.00000,287,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-06,699.43328,359.97668,339.45659,0.00000,285,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-07,691.16566,359.97668,331.18897,0.00000,284,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-08,701.89122,362.43462,339.45659,0.00000,285,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-09,704.12571,365.11602,339.00970,0.00000,285,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-10,706.80710,367.79741,339.00970,0.00000,286,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-11,707.92435,367.79741,340.12694,0.00000,288,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-12,713.73403,373.16019,340.57384,0.00000,291,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-13,711.05264,370.47880,340.57384,0.00000,290,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-14,711.05264,370.47880,340.57384,0.00000,290,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-15,702.11467,370.47880,331.63587,0.00000,289,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-16,705.01951,373.38364,331.63587,0.00000,291,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-17,713.51058,373.60709,339.90349,0.00000,293,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-18,713.73403,373.83053,339.90349,0.00000,294,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-19,707.70090,367.79741,339.90349,0.00000,293,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-20,701.66777,361.76428,339.90349,0.00000,291,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-21,713.28713,364.44567,348.84146,0.00000,293,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-22,713.28713,364.44567,348.84146,0.00000,293,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-23,713.10092,366.23326,346.86766,0.00000,292,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-24,710.19608,363.32842,346.86766,0.00000,290,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-03-25,710.19608,363.32842,346.86766,0.00000,290,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-26,710.19608,363.32842,346.86766,0.00000,290,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-27,710.23332,366.00981,344.22351,0.00000,289,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-28,707.99883,363.32842,344.67041,0.00000,289,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-29,707.99883,363.32842,344.67041,0.00000,289,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-03-30,711.72298,363.10497,348.61801,0.00000,290,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-03-31,715.74507,367.12706,348.61801,0.00000,289,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-04-01,720.40026,369.80845,350.59181,0.00000,291,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
