Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9449.03411,6720.90545,2728.12867,400.00000,3594,3612,0,15,0.00000,0.00000,3000.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,9426.46574,6714.20197,2712.26377,400.00000,3594,11,0,7,0.00000,0.00000,1400.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-03,9440.54304,6720.01165,2720.53139,1400.00000,3599,8,0,1,48.00000,0.00000,200.00000,400.00000,9,,10,180,270,1000.00000,,48,3,120,360
2022-01-04,9443.85754,6722.24614,2721.61140,1400.00000,3600,7,0,3,53.00000,0.00000,600.00000,400.00000,9,,10,180,270,1000.00000,,53,3,120,360
2022-01-05,9459.20105,6742.58002,2716.62103,1400.00000,3607,11,0,2,53.00000,0.00000,400.00000,400.00000,9,,10,180,270,1000.00000,,53,3,120,360
2022-01-06,9451.67826,6747.94280,2703.73546,1400.00000,3606,5,0,3,54.00000,0.00000,600.00000,400.00000,9,,10,180,270,1000.00000,,54,3,120,360
2022-01-07,9471.15559,6769.17048,2701.98511,1400.00000,3612,12,0,3,58.00000,0.00000,600.00000,400.00000,9,,10,180,270,1000.00000,,58,3,120,360
2022-01-08,9495.69776,6792.18575,2703.51201,1400.00000,3614,10,0,6,54.00000,0.00000,1200.00000,400.00000,9,,10,180,270,1000.00000,,54,3,120,360
2022-01-09,9505.71573,6799.78302,2705.93271,1400.00000,3614,7,0,7,55.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,55,3,120,360
2022-01-10,9495.62327,6788.61056,2707.01272,1400.00000,3610,5,0,7,65.00000,0.00000,1400.00000,400.00000,9,,10,180,270,1000.00000,,65,3,120,360
