Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU_persitehigh Deployment Cost ($),OGI_FU_persitehigh Sites flagged for Follow-Up,OGI_FU_persitehigh Leaks tagged for repair,OGI_FU_persitehigh Sites Visited,OGI_FU_persitehigh Travel Time (Minutes),OGI_FU_persitehigh Survey Time (Minutes)
2022-01-01,47487.15789,7086.51789,40400.64000,500.00000,393,394,0,0,0.00000,0.00000,0.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,47471.05558,7070.41558,40400.64000,500.00000,392,0,0,1,0.00000,0.00000,200.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,47471.05558,7070.41558,40400.64000,5512.00000,392,0,0,0,70.00000,0.00000,0.00000,0.00000,9,,0,0,0,5512.00000,,70,3,120,360
2022-01-04,47471.05558,7070.41558,40400.64000,5512.00000,392,0,0,0,56.00000,0.00000,0.00000,0.00000,1,,0,0,0,5512.00000,,56,3,120,360
2022-01-05,47486.91199,7086.27199,40400.64000,5512.00000,393,1,0,0,52.00000,0.00000,0.00000,0.00000,0,,0,0,0,5512.00000,,52,3,120,360
2022-01-06,50372.01026,7085.61026,43286.40000,2756.00000,396,4,0,1,16.00000,0.00000,200.00000,0.00000,0,,0,0,0,2756.00000,,16,1,30,120
2022-01-07,50458.41026,7085.61026,43372.80000,0.00000,397,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,50372.01026,7085.61026,43286.40000,0.00000,396,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,50440.67725,7257.95725,43182.72000,0.00000,396,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,50440.67725,7257.95725,43182.72000,0.00000,396,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
